Register ID,Course Instance,Student id,Status,Grade
RID1324,I-2840,19960222-0038,not started,
RID1325,I-4177,19960828-0039,registered,
RID1326,I-1766,19960828-0039,not started,
RID1327,I-5442,19960828-0039,completed,4
RID1328,I-5020,19960828-0039,not started,
RID1329,I-5341,19960828-0039,completed,5
RID1330,I-3045,19960828-0039,not started,
RID1331,I-1885,19960828-0039,completed,3
RID1332,I-1882,19960828-0039,not started,
RID1333,I-709,19960118-0040,withdrawn,
RID1334,I-710,19960118-0040,not started,
RID1335,I-1018,19960118-0040,registered,
RID1336,I-2292,19960118-0040,registered,
RID1337,I-4380,19960118-0040,completed,5
RID1338,I-2512,19960118-0040,registered,
RID1339,I-830,19960118-0040,registered,
RID1340,I-5020,19960118-0040,registered,
RID1341,I-828,19960118-0040,not started,
RID1342,I-835,19960118-0040,withdrawn,
RID1343,I-613,19960118-0040,not started,
RID1344,I-4174,19960118-0040,completed,4
RID1345,I-832,19960118-0040,not started,
RID1346,I-934,19960118-0040,withdrawn,
RID1347,I-1579,19960118-0040,not started,
RID1348,I-5338,19960118-0040,registered,
RID1349,I-937,19960118-0040,completed,5
RID1350,I-2361,19980206-0041,not started,
RID1351,I-4324,19980206-0041,not started,
RID1352,I-2044,19980206-0041,registered,
RID1353,I-1206,19980206-0041,registered,
RID1354,I-679,19980206-0041,withdrawn,
RID1355,I-676,19980206-0041,withdrawn,
RID1356,I-777,19980206-0041,not started,
RID1357,I-456,19980206-0041,registered,
RID1358,I-683,19980206-0041,withdrawn,
RID1359,I-5089,19980206-0041,registered,
RID1360,I-790,19980206-0041,withdrawn,
RID1361,I-791,19980206-0041,registered,
RID1362,I-789,19980206-0041,withdrawn,
RID1363,I-898,19980206-0041,withdrawn,
RID1364,I-899,19980206-0041,completed,5
RID1365,I-900,19980206-0041,registered,
RID1366,I-2275,19980206-0041,not started,
RID1367,I-5301,19991130-0042,completed,4
RID1368,I-5303,19991130-0042,not started,
RID1369,I-5302,19991130-0042,registered,
RID1370,I-5306,19991130-0042,completed,3
RID1371,I-5417,19991130-0042,registered,
RID1372,I-2914,19991130-0042,withdrawn,
RID1373,I-3620,19991130-0042,not started,
RID1374,I-2495,19991130-0042,withdrawn,
RID1375,I-3023,19981023-0043,not started,
RID1376,I-2712,19981023-0043,not started,
RID1377,I-2713,19981023-0043,registered,
RID1378,I-1458,19981023-0043,completed,5
RID1379,I-2822,19981023-0043,not started,
RID1380,I-4697,19981023-0043,withdrawn,
RID1381,I-2610,19981023-0043,completed,5
RID1382,I-2829,19981023-0043,registered,
RID1383,I-4360,19950824-0044,completed,5
RID1384,I-4890,19950824-0044,completed,5
RID1385,I-5424,19950824-0044,not started,
RID1386,I-1443,19950824-0044,withdrawn,
RID1387,I-2396,19950824-0044,not started,
RID1388,I-717,19950824-0044,withdrawn,
RID1389,I-2397,19950824-0044,registered,
RID1390,I-2399,19950824-0044,not started,
RID1391,I-709,19961220-0045,not started,
RID1392,I-611,19961220-0045,not started,
RID1393,I-713,19961220-0045,not started,
RID1394,I-282,19961220-0045,completed,5
RID1395,I-4380,19961220-0045,withdrawn,
RID1396,I-295,19961220-0045,withdrawn,
RID1397,I-1983,19961220-0045,withdrawn,
RID1398,I-830,19961220-0045,withdrawn,
RID1399,I-4382,19961220-0045,completed,3
RID1400,I-834,19961220-0045,completed,4
RID1401,I-835,19961220-0045,completed,5
RID1402,I-828,19961220-0045,withdrawn,
RID1403,I-934,19961220-0045,not started,
RID1404,I-1785,19961220-0045,completed,4
RID1405,I-5338,19961220-0045,registered,
RID1406,I-937,19961220-0045,withdrawn,
RID1407,I-2687,19950308-0046,withdrawn,
RID1408,I-2688,19950308-0046,completed,5
RID1409,I-3725,19950308-0046,withdrawn,
RID1410,I-2583,19950308-0046,registered,
RID1411,I-2593,19950308-0046,completed,3
RID1412,I-2392,19950308-0046,withdrawn,
RID1413,I-1965,19950308-0046,withdrawn,
RID1414,I-2807,19950308-0046,not started,
RID1415,I-4323,19990824-0047,withdrawn,
RID1416,I-1413,19990824-0047,withdrawn,
RID1417,I-4762,19990824-0047,registered,
RID1418,I-4325,19990824-0047,not started,
RID1419,I-2148,19990824-0047,withdrawn,
RID1420,I-3494,19990824-0047,completed,5
RID1421,I-4330,19990824-0047,completed,4
RID1422,I-2258,19990824-0047,withdrawn,
RID1423,I-5194,19990824-0047,registered,
RID1424,I-4446,19990824-0047,registered,
RID1425,I-4237,19990824-0047,withdrawn,
RID1426,I-4557,19990824-0047,registered,
RID1427,I-2794,19990824-0047,withdrawn,
RID1428,I-4559,19990824-0047,completed,5
RID1429,I-4561,19990824-0047,not started,
RID1430,I-267,19970301-0048,not started,
RID1431,I-2478,19970301-0048,not started,
RID1432,I-1635,19970301-0048,registered,
RID1433,I-481,19970301-0048,not started,
RID1434,I-2592,19970301-0048,not started,
RID1435,I-2595,19970301-0048,registered,
RID1436,I-2594,19970301-0048,completed,5
RID1437,I-1466,19980102-0049,not started,
RID1438,I-4917,19980102-0049,not started,
RID1439,I-1144,19980102-0049,registered,
RID1440,I-4172,19980102-0049,completed,5
RID1441,I-4288,19980102-0049,withdrawn,
RID1442,I-3449,19980102-0049,withdrawn,
RID1443,I-4073,19980102-0049,withdrawn,
RID1444,I-1886,19980102-0049,withdrawn,
RID1445,I-1355,19970918-0050,completed,4
RID1446,I-3646,19970918-0050,not started,
RID1447,I-91,19970918-0050,withdrawn,
RID1448,I-512,19970918-0050,completed,4
RID1449,I-4283,19970918-0050,registered,
RID1450,I-4284,19970918-0050,completed,3
RID1451,I-4285,19970918-0050,not started,
RID1452,I-4287,19970918-0050,withdrawn,
RID1453,I-4686,19981214-0051,completed,5
RID1454,I-4479,19981214-0051,completed,5
RID1455,I-390,19981214-0051,completed,5
RID1456,I-2501,19981214-0051,registered,
RID1457,I-4808,19981214-0051,registered,
RID1458,I-4810,19981214-0051,completed,3
RID1459,I-1029,19981214-0051,withdrawn,
RID1460,I-4815,19981214-0051,withdrawn,
RID1461,I-1475,19981214-0051,withdrawn,
RID1462,I-4823,19981214-0051,withdrawn,
RID1463,I-730,19981214-0051,withdrawn,
RID1464,I-4919,19981214-0051,completed,4
RID1465,I-2699,19970721-0052,withdrawn,
RID1466,I-2183,19970721-0052,completed,3
RID1467,I-3020,19970721-0052,registered,
RID1468,I-4567,19970721-0052,not started,
RID1469,I-2492,19970721-0052,not started,
RID1470,I-5423,19970721-0052,registered,
RID1471,I-2707,19970721-0052,not started,
RID1472,I-909,19970721-0052,registered,
RID1473,I-1446,19970721-0052,not started,
RID1474,I-2496,19970721-0052,completed,3
RID1475,I-2812,19970721-0052,withdrawn,
RID1476,I-180,19970721-0052,completed,4
RID1477,I-2819,19970721-0052,not started,
RID1478,I-1863,19970721-0052,completed,5
RID1479,I-4332,19951006-0053,withdrawn,
RID1480,I-3710,19951006-0053,withdrawn,
RID1481,I-4334,19951006-0053,registered,
RID1482,I-4033,19951006-0053,not started,
RID1483,I-3609,19951006-0053,completed,5
RID1484,I-353,19951006-0053,withdrawn,
RID1485,I-3001,19951006-0053,registered,
RID1486,I-4343,19951006-0053,withdrawn,
RID1487,I-4339,19951006-0053,registered,
RID1488,I-4341,19951006-0053,withdrawn,
RID1489,I-4455,19951006-0053,not started,
RID1490,I-3932,19951006-0053,withdrawn,
RID1491,I-4457,19951006-0053,withdrawn,
RID1492,I-4984,19951006-0053,completed,3
RID1493,I-1014,19951006-0053,not started,
RID1494,I-4570,19951006-0053,not started,
RID1495,I-1332,19951006-0053,completed,5
RID1496,I-1128,19951006-0053,not started,
RID1497,I-2153,19990720-0054,not started,
RID1498,I-2458,19990720-0054,registered,
RID1499,I-4654,19990720-0054,withdrawn,
RID1500,I-1100,19990720-0054,completed,5
RID1501,I-2369,19990720-0054,registered,
RID1502,I-2370,19990720-0054,completed,5
RID1503,I-2371,19990720-0054,completed,5
RID1504,I-1313,19990720-0054,not started,
RID1505,I-1942,19971008-0055,withdrawn,
RID1506,I-579,19971008-0055,withdrawn,
RID1507,I-3708,19971008-0055,registered,
RID1508,I-258,19971008-0055,not started,
RID1509,I-1741,19971008-0055,completed,4
RID1510,I-2059,19971008-0055,completed,3
RID1511,I-2062,19971008-0055,not started,
RID1512,I-2478,19971008-0055,withdrawn,
RID1513,I-2707,19971008-0055,completed,4
RID1514,I-2593,19971008-0055,registered,
RID1515,I-64,19971008-0055,not started,
RID1516,I-2181,19971008-0055,not started,
RID1517,I-4686,19980524-0056,completed,3
RID1518,I-4688,19980524-0056,withdrawn,
RID1519,I-4690,19980524-0056,completed,3
RID1520,I-1025,19980524-0056,registered,
RID1521,I-4808,19980524-0056,withdrawn,
RID1522,I-3750,19980524-0056,not started,
RID1523,I-1463,19980524-0056,withdrawn,
RID1524,I-1142,19980524-0056,withdrawn,
RID1525,I-4918,19980524-0056,not started,
RID1526,I-730,19980524-0056,not started,
RID1527,I-4922,19980524-0056,not started,
RID1528,I-4926,19980524-0056,withdrawn,
RID1529,I-5311,19961122-0057,withdrawn,
RID1530,I-486,19961122-0057,withdrawn,
RID1531,I-1011,19961122-0057,not started,
RID1532,I-5421,19961122-0057,withdrawn,
RID1533,I-1131,19961122-0057,completed,3
RID1534,I-1133,19961122-0057,completed,3
RID1535,I-1132,19961122-0057,withdrawn,
RID1536,I-1553,19961122-0057,registered,
RID1537,I-3643,19961122-0057,not started,
RID1538,I-1248,19961122-0057,withdrawn,
RID1539,I-1247,19961122-0057,registered,
RID1540,I-1245,19961122-0057,registered,
RID1541,I-4177,19950522-0058,not started,
RID1542,I-1766,19950522-0058,completed,5
RID1543,I-5442,19950522-0058,completed,4
RID1544,I-4064,19950522-0058,withdrawn,
RID1545,I-1769,19950522-0058,completed,5
RID1546,I-613,19950522-0058,withdrawn,
RID1547,I-2095,19950522-0058,withdrawn,
RID1548,I-614,19950522-0058,withdrawn,
RID1549,I-1772,19950522-0058,not started,
RID1550,I-1771,19950522-0058,withdrawn,
RID1551,I-5341,19950522-0058,not started,
RID1552,I-1881,19950522-0058,registered,
RID1553,I-2208,19950522-0058,completed,5
RID1554,I-201,19950522-0058,withdrawn,
RID1555,I-2506,19970711-0059,completed,5
RID1556,I-2507,19970711-0059,completed,5
RID1557,I-507,19970711-0059,completed,4
RID1558,I-1353,19970711-0059,completed,4
RID1559,I-1579,19970711-0059,registered,
RID1560,I-2619,19970711-0059,completed,4
RID1561,I-4492,19970711-0059,completed,4
RID1562,I-2624,19970711-0059,registered,
RID1563,I-1514,19950829-0060,withdrawn,
RID1564,I-1515,19950829-0060,not started,
RID1565,I-3498,19950829-0060,not started,
RID1566,I-1517,19950829-0060,completed,3
RID1567,I-3813,19950829-0060,not started,
RID1568,I-1626,19950829-0060,withdrawn,
RID1569,I-1627,19950829-0060,not started,
RID1570,I-4243,19950829-0060,completed,4
RID1571,I-1965,19980221-0061,not started,
RID1572,I-3828,19980221-0061,withdrawn,
RID1573,I-912,19980221-0061,not started,
RID1574,I-277,19980221-0061,registered,
RID1575,I-3831,19980221-0061,completed,3
RID1576,I-5210,19980221-0061,completed,5
RID1577,I-3833,19980221-0061,completed,4
RID1578,I-708,19980221-0061,registered,
RID1579,I-3836,19980221-0061,withdrawn,
RID1580,I-3945,19980221-0061,registered,
RID1581,I-3946,19980221-0061,withdrawn,
RID1582,I-3948,19980221-0061,registered,
RID1583,I-3947,19980221-0061,registered,
RID1584,I-929,19980221-0061,not started,
RID1585,I-4065,19980221-0061,completed,3
RID1586,I-1351,19980221-0061,withdrawn,
RID1587,I-190,19980221-0061,registered,
RID1588,I-2300,19960928-0062,completed,5
RID1589,I-3336,19960928-0062,withdrawn,
RID1590,I-1354,19960928-0062,registered,
RID1591,I-4591,19960928-0062,completed,3
RID1592,I-301,19960928-0062,not started,
RID1593,I-1777,19960928-0062,withdrawn,
RID1594,I-4080,19960928-0062,not started,
RID1595,I-2416,19960928-0062,completed,4
RID1596,I-1966,19950319-0063,completed,3
RID1597,I-3621,19950319-0063,withdrawn,
RID1598,I-5110,19950319-0063,completed,4
RID1599,I-4156,19950319-0063,registered,
RID1600,I-3737,19950319-0063,withdrawn,
RID1601,I-3024,19950319-0063,registered,
RID1602,I-3741,19950319-0063,registered,
RID1603,I-3739,19950319-0063,completed,4
RID1604,I-1468,19970309-0064,completed,3
RID1605,I-82,19970309-0064,registered,
RID1606,I-3960,19970309-0064,registered,
RID1607,I-4914,19970309-0064,withdrawn,
RID1608,I-83,19970309-0064,registered,
RID1609,I-88,19970309-0064,completed,3
RID1610,I-87,19970309-0064,not started,
RID1611,I-4484,19970309-0064,registered,
RID1612,I-2093,19970309-0064,completed,4
RID1613,I-197,19970309-0064,withdrawn,
RID1614,I-627,19970309-0064,withdrawn,
RID1615,I-4604,19970309-0064,completed,4
RID1616,I-200,19970309-0064,not started,
RID1617,I-306,19970309-0064,completed,3
RID1618,I-307,19970309-0064,withdrawn,
RID1619,I-2326,19970309-0064,not started,
RID1620,I-3463,19970309-0064,registered,
RID1621,I-4991,19960315-0065,registered,
RID1622,I-4992,19960315-0065,registered,
RID1623,I-4994,19960315-0065,not started,
RID1624,I-4993,19960315-0065,registered,
RID1625,I-5113,19960315-0065,completed,4
RID1626,I-5114,19960315-0065,withdrawn,
RID1627,I-3226,19960315-0065,not started,
RID1628,I-1241,19960315-0065,completed,4
RID1629,I-5226,19960315-0065,withdrawn,
RID1630,I-5227,19960315-0065,registered,
RID1631,I-5021,19960315-0065,withdrawn,
RID1632,I-5230,19960315-0065,registered,
RID1633,I-3819,19980425-0066,not started,
RID1634,I-2387,19980425-0066,withdrawn,
RID1635,I-2698,19980425-0066,not started,
RID1636,I-3823,19980425-0066,registered,
RID1637,I-3933,19980425-0066,withdrawn,
RID1638,I-2921,19980425-0066,completed,3
RID1639,I-3938,19980425-0066,completed,5
RID1640,I-2699,19980425-0066,withdrawn,
RID1641,I-1646,19980425-0066,registered,
RID1642,I-3944,19980425-0066,not started,
RID1643,I-1753,19980425-0066,withdrawn,
RID1644,I-3521,19980425-0066,completed,4
RID1645,I-3941,19980425-0066,registered,
RID1646,I-3942,19980425-0066,registered,
RID1647,I-4052,19980425-0066,completed,5
RID1648,I-4053,19980425-0066,withdrawn,
RID1649,I-1758,19980425-0066,not started,
RID1650,I-4061,19980425-0066,registered,
RID1651,I-1532,19960924-0067,not started,
RID1652,I-3416,19960924-0067,registered,
RID1653,I-1535,19960924-0067,registered,
RID1654,I-581,19960924-0067,registered,
RID1655,I-1642,19960924-0067,completed,5
RID1656,I-4576,19960924-0067,not started,
RID1657,I-1648,19960924-0067,registered,
RID1658,I-1650,19960924-0067,completed,3
RID1659,I-1329,19951121-0068,registered,
RID1660,I-1330,19951121-0068,not started,
RID1661,I-4569,19951121-0068,withdrawn,
RID1662,I-808,19951121-0068,completed,3
RID1663,I-1333,19951121-0068,completed,3
RID1664,I-1335,19951121-0068,withdrawn,
RID1665,I-1336,19951121-0068,withdrawn,
RID1666,I-1338,19951121-0068,not started,
RID1667,I-1334,19951121-0068,not started,
RID1668,I-1452,19951121-0068,withdrawn,
RID1669,I-1453,19951121-0068,completed,3
RID1670,I-1455,19951121-0068,withdrawn,
RID1671,I-4690,19951121-0068,not started,
RID1672,I-4367,19980719-0069,withdrawn,
RID1673,I-4164,19980719-0069,not started,
RID1674,I-606,19980719-0069,not started,
RID1675,I-75,19980719-0069,not started,
RID1676,I-3745,19980719-0069,completed,4
RID1677,I-4171,19980719-0069,withdrawn,
RID1678,I-4797,19980719-0069,completed,5
RID1679,I-2184,19980719-0069,withdrawn,
RID1680,I-3646,19980719-0069,completed,5
RID1681,I-2723,19980719-0069,completed,3
RID1682,I-4278,19980719-0069,not started,
RID1683,I-3443,19980719-0069,registered,
RID1684,I-3819,19950124-0070,withdrawn,
RID1685,I-2698,19950124-0070,withdrawn,
RID1686,I-2387,19950124-0070,completed,4
RID1687,I-1325,19950124-0070,completed,4
RID1688,I-2809,19950124-0070,registered,
RID1689,I-71,19950124-0070,not started,
RID1690,I-3938,19950124-0070,registered,
RID1691,I-3937,19950124-0070,not started,
RID1692,I-1646,19950124-0070,completed,4
RID1693,I-2069,19950124-0070,completed,4
RID1694,I-3944,19950124-0070,registered,
RID1695,I-3521,19950124-0070,not started,
RID1696,I-3939,19950124-0070,not started,
RID1697,I-3943,19950124-0070,completed,4
RID1698,I-4052,19950124-0070,withdrawn,
RID1699,I-4053,19950124-0070,not started,
RID1700,I-4054,19950124-0070,completed,4
RID1701,I-1343,19950124-0070,withdrawn,
RID1702,I-1008,19990301-0071,completed,4
RID1703,I-3825,19990301-0071,not started,
RID1704,I-2905,19990301-0071,not started,
RID1705,I-2692,19990301-0071,completed,5
RID1706,I-1331,19990301-0071,withdrawn,
RID1707,I-3015,19990301-0071,completed,3
RID1708,I-2393,19990301-0071,completed,5
RID1709,I-5000,19990301-0071,withdrawn,
RID1710,I-3087,19990313-0072,withdrawn,
RID1711,I-1521,19990313-0072,completed,4
RID1712,I-3089,19990313-0072,not started,
RID1713,I-784,19990313-0072,registered,
RID1714,I-1629,19990313-0072,not started,
RID1715,I-3197,19990313-0072,completed,4
RID1716,I-3199,19990313-0072,completed,3
RID1717,I-3202,19990313-0072,not started,
RID1718,I-3304,19990313-0072,completed,3
RID1719,I-3306,19990313-0072,withdrawn,
RID1720,I-3309,19990313-0072,completed,5
RID1721,I-1737,19990313-0072,not started,
RID1722,I-42,19990702-0073,completed,4
RID1723,I-2667,19990702-0073,registered,
RID1724,I-2464,19990702-0073,registered,
RID1725,I-1414,19990702-0073,not started,
RID1726,I-2785,19990702-0073,registered,
RID1727,I-3917,19990702-0073,registered,
RID1728,I-2787,19990702-0073,completed,5
RID1729,I-2788,19990702-0073,withdrawn,
RID1730,I-3724,19950309-0074,withdrawn,
RID1731,I-3109,19950309-0074,not started,
RID1732,I-5093,19950309-0074,registered,
RID1733,I-4042,19950309-0074,not started,
RID1734,I-2592,19950309-0074,completed,3
RID1735,I-1853,19950309-0074,registered,
RID1736,I-1856,19950309-0074,not started,
RID1737,I-4358,19950309-0074,withdrawn,
RID1738,I-709,19990711-0075,not started,
RID1739,I-711,19990711-0075,completed,3
RID1740,I-611,19990711-0075,registered,
RID1741,I-4269,19990711-0075,not started,
RID1742,I-4380,19990711-0075,not started,
RID1743,I-295,19990711-0075,registered,
RID1744,I-934,19990711-0075,completed,3
RID1745,I-2618,19990711-0075,completed,3
RID1746,I-936,19990711-0075,registered,
RID1747,I-937,19990711-0075,not started,
RID1748,I-926,19961023-0076,not started,
RID1749,I-2301,19961023-0076,registered,
RID1750,I-3445,19961023-0076,not started,
RID1751,I-2724,19961023-0076,completed,4
RID1752,I-301,19961023-0076,not started,
RID1753,I-3755,19961023-0076,registered,
RID1754,I-2416,19961023-0076,completed,3
RID1755,I-2415,19961023-0076,not started,
RID1756,I-1129,19981204-0077,completed,3
RID1757,I-65,19981204-0077,registered,
RID1758,I-5214,19981204-0077,withdrawn,
RID1759,I-4157,19981204-0077,registered,
RID1760,I-179,19981204-0077,withdrawn,
RID1761,I-3433,19981204-0077,withdrawn,
RID1762,I-4365,19981204-0077,not started,
RID1763,I-1971,19981204-0077,completed,5
RID1764,I-291,19981204-0077,registered,
RID1765,I-293,19981204-0077,completed,4
RID1766,I-4596,19981204-0077,registered,
RID1767,I-5330,19981204-0077,registered,
RID1768,I-567,19960414-0078,registered,
RID1769,I-3294,19960414-0078,not started,
RID1770,I-2254,19960414-0078,withdrawn,
RID1771,I-4022,19960414-0078,not started,
RID1772,I-894,19960414-0078,registered,
RID1773,I-2370,19960414-0078,withdrawn,
RID1774,I-2371,19960414-0078,completed,4
RID1775,I-1313,19960414-0078,not started,
RID1776,I-1117,19950404-0079,completed,5
RID1777,I-805,19950404-0079,registered,
RID1778,I-2274,19950404-0079,withdrawn,
RID1779,I-1435,19950404-0079,registered,
RID1780,I-2277,19950404-0079,registered,
RID1781,I-2276,19950404-0079,withdrawn,
RID1782,I-1328,19950404-0079,registered,
RID1783,I-3308,19950404-0079,completed,4
RID1784,I-694,19950404-0079,withdrawn,
RID1785,I-1739,19950404-0079,registered,
RID1786,I-2388,19950404-0079,not started,
RID1787,I-1756,19950404-0079,completed,3
RID1788,I-2389,19950404-0079,completed,5
RID1789,I-2395,19950404-0079,withdrawn,
RID1790,I-2903,19950321-0080,not started,
RID1791,I-2904,19950321-0080,registered,
RID1792,I-2906,19950321-0080,not started,
RID1793,I-2905,19950321-0080,completed,3
RID1794,I-808,19950321-0080,completed,3
RID1795,I-4260,19950321-0080,withdrawn,
RID1796,I-3018,19950321-0080,registered,
RID1797,I-3017,19950321-0080,registered,
RID1798,I-4700,19970428-0081,not started,
RID1799,I-2516,19970428-0081,completed,4
RID1800,I-3852,19970428-0081,not started,
RID1801,I-3850,19970428-0081,registered,
RID1802,I-5028,19970428-0081,not started,
RID1803,I-3859,19970428-0081,not started,
RID1804,I-4816,19970428-0081,registered,
RID1805,I-4284,19970428-0081,withdrawn,
RID1806,I-4081,19970428-0081,completed,4
RID1807,I-3148,19970428-0081,withdrawn,
RID1808,I-2320,19970428-0081,completed,4
RID1809,I-4085,19970428-0081,withdrawn,
RID1810,I-983,19980418-0082,withdrawn,
RID1811,I-984,19980418-0082,withdrawn,
RID1812,I-4127,19980418-0082,withdrawn,
RID1813,I-3392,19980418-0082,withdrawn,
RID1814,I-986,19980418-0082,registered,
RID1815,I-5291,19980418-0082,registered,
RID1816,I-1824,19980418-0082,withdrawn,
RID1817,I-990,19980418-0082,not started,
RID1818,I-1102,19980418-0082,not started,
RID1819,I-1108,19980418-0082,completed,3
RID1820,I-2158,19980418-0082,registered,
RID1821,I-467,19980418-0082,registered,
RID1822,I-1107,19980418-0082,registered,
RID1823,I-1106,19980418-0082,completed,4
RID1824,I-1638,19980418-0082,withdrawn,
RID1825,I-4145,19980418-0082,completed,5
RID1826,I-2482,19980418-0082,completed,3
RID1827,I-3205,19980418-0082,completed,3
RID1828,I-1218,19980418-0082,completed,3
RID1829,I-802,19980418-0082,registered,
RID1830,I-1223,19980418-0082,completed,4
RID1831,I-1225,19980418-0082,not started,
RID1832,I-1227,19980418-0082,completed,5
RID1833,I-4987,19980418-0082,registered,
RID1834,I-3502,19970820-0083,not started,
RID1835,I-4454,19970820-0083,completed,5
RID1836,I-1530,19970820-0083,withdrawn,
RID1837,I-1735,19970820-0083,registered,
RID1838,I-2678,19970820-0083,not started,
RID1839,I-4134,19970820-0083,registered,
RID1840,I-5197,19970820-0083,withdrawn,
RID1841,I-3203,19970820-0083,registered,
RID1842,I-3105,19970820-0083,not started,
RID1843,I-2682,19970820-0083,registered,
RID1844,I-2794,19970820-0083,not started,
RID1845,I-4346,19970820-0083,registered,
RID1846,I-2797,19970820-0083,withdrawn,
RID1847,I-4351,19970820-0083,not started,
RID1848,I-2800,19970820-0083,registered,
RID1849,I-1551,19950907-0084,completed,3
RID1850,I-1552,19950907-0084,withdrawn,
RID1851,I-1137,19950907-0084,not started,
RID1852,I-1554,19950907-0084,registered,
RID1853,I-1660,19950907-0084,not started,
RID1854,I-1661,19950907-0084,withdrawn,
RID1855,I-1664,19950907-0084,completed,3
RID1856,I-4594,19950907-0084,registered,
RID1857,I-4124,19950703-0085,withdrawn,
RID1858,I-2565,19950703-0085,not started,
RID1859,I-4130,19950703-0085,withdrawn,
RID1860,I-3802,19950703-0085,completed,5
RID1861,I-254,19950703-0085,withdrawn,
RID1862,I-4238,19950703-0085,not started,
RID1863,I-5084,19950703-0085,withdrawn,
RID1864,I-4450,19950703-0085,withdrawn,
RID1865,I-1035,19961124-0086,withdrawn,
RID1866,I-4702,19961124-0086,not started,
RID1867,I-1036,19961124-0086,completed,3
RID1868,I-3540,19961124-0086,withdrawn,
RID1869,I-3147,19961124-0086,completed,5
RID1870,I-2101,19961124-0086,withdrawn,
RID1871,I-3345,19961124-0086,completed,5
RID1872,I-2105,19961124-0086,not started,
RID1873,I-2213,19961124-0086,completed,3
RID1874,I-3466,19961124-0086,completed,4
RID1875,I-2217,19961124-0086,withdrawn,
RID1876,I-4609,19961124-0086,not started,
RID1877,I-377,19980805-0087,registered,
RID1878,I-485,19980805-0087,not started,
RID1879,I-4355,19980805-0087,not started,
RID1880,I-4356,19980805-0087,withdrawn,
RID1881,I-4357,19980805-0087,not started,
RID1882,I-4358,19980805-0087,not started,
RID1883,I-4362,19980805-0087,withdrawn,
RID1884,I-4895,19980805-0087,withdrawn,
RID1885,I-3019,19980805-0087,not started,
RID1886,I-4359,19980805-0087,withdrawn,
RID1887,I-4807,19980805-0087,completed,3
RID1888,I-5321,19980805-0087,not started,
RID1889,I-4477,19980805-0087,withdrawn,
RID1890,I-3631,19980805-0087,registered,
RID1891,I-4589,19980805-0087,completed,4
RID1892,I-4275,19980805-0087,withdrawn,
RID1893,I-4592,19980805-0087,not started,
RID1894,I-2094,19980805-0087,completed,3
RID1895,I-1528,19970721-0088,not started,
RID1896,I-891,19970721-0088,completed,4
RID1897,I-2681,19970721-0088,registered,
RID1898,I-4135,19970721-0088,withdrawn,
RID1899,I-4246,19970721-0088,registered,
RID1900,I-4247,19970721-0088,withdrawn,
RID1901,I-4249,19970721-0088,withdrawn,
RID1902,I-5413,19970721-0088,not started,
RID1903,I-4437,19970904-0089,completed,5
RID1904,I-344,19970904-0089,completed,4
RID1905,I-346,19970904-0089,withdrawn,
RID1906,I-4132,19970904-0089,registered,
RID1907,I-351,19970904-0089,registered,
RID1908,I-2777,19970904-0089,not started,
RID1909,I-674,19970904-0089,completed,5
RID1910,I-140,19970904-0089,withdrawn,
RID1911,I-345,19970904-0089,withdrawn,
RID1912,I-349,19970904-0089,registered,
RID1913,I-148,19970904-0089,completed,4
RID1914,I-461,19970904-0089,completed,4
RID1915,I-463,19970904-0089,withdrawn,
RID1916,I-469,19970904-0089,completed,3
RID1917,I-1540,19970904-0089,registered,
RID1918,I-4989,19970904-0089,completed,5
RID1919,I-264,19970904-0089,registered,
RID1920,I-803,19970904-0089,not started,
RID1921,I-1319,19960609-0090,registered,
RID1922,I-4348,19960609-0090,withdrawn,
RID1923,I-4881,19960609-0090,not started,
RID1924,I-1327,19960609-0090,completed,3
RID1925,I-1440,19960609-0090,completed,3
RID1926,I-1441,19960609-0090,not started,
RID1927,I-1443,19960609-0090,not started,
RID1928,I-1123,19960609-0090,registered,
RID1929,I-807,19960609-0090,registered,
RID1930,I-1451,19960609-0090,completed,5
RID1931,I-4885,19960609-0090,not started,
RID1932,I-4568,19960609-0090,withdrawn,
RID1933,I-2705,19960609-0090,completed,3
RID1934,I-1450,19960609-0090,completed,4
RID1935,I-4991,19990918-0091,completed,5
RID1936,I-4994,19990918-0091,completed,3
RID1937,I-4361,19990918-0091,registered,
RID1938,I-4996,19990918-0091,not started,
RID1939,I-5113,19990918-0091,registered,
RID1940,I-3844,19990918-0091,completed,3
RID1941,I-3226,19990918-0091,not started,
RID1942,I-5116,19990918-0091,withdrawn,
RID1943,I-1030,19990918-0091,not started,
RID1944,I-1032,19990918-0091,registered,
RID1945,I-5228,19990918-0091,completed,5
RID1946,I-1773,19990918-0091,withdrawn,
RID1947,I-362,19980925-0092,withdrawn,
RID1948,I-5293,19980925-0092,not started,
RID1949,I-5294,19980925-0092,withdrawn,
RID1950,I-5295,19980925-0092,completed,5
RID1951,I-3212,19980925-0092,registered,
RID1952,I-4251,19980925-0092,withdrawn,
RID1953,I-1224,19980925-0092,completed,5
RID1954,I-5414,19980925-0092,completed,5
RID1955,I-1034,19960227-0093,registered,
RID1956,I-5229,19960227-0093,registered,
RID1957,I-2201,19960227-0093,registered,
RID1958,I-4696,19960227-0093,withdrawn,
RID1959,I-4492,19960227-0093,withdrawn,
RID1960,I-513,19960227-0093,not started,
RID1961,I-4498,19960227-0093,withdrawn,
RID1962,I-4497,19960227-0093,completed,5
